source_file;sub_dataset;id_observation;consortium;period;Zona_i_period;Zona_period;location_id;barrio_tpd;barrio_senepa;barrio_censo;Y;X;visit_date;visit_day;visit_month;visit_year;x1;y1
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA01979;SENEPA;E1;Control_2E1;ContE1;l_288600004;Santa_Rosa;Santa_Ana;Santa_Ana;7199567.329;434018.5894;2018-04-09;9;4;2018;-57.65555946;-25.31900285
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA00122;SENEPA;E1;Control_2E1;ContE1;l_88300004;Villa_Bartolo;Santa_Ana;Santa_Ana;7200070.194;434261.9262;2018-04-09;9;4;2018;-57.65311755;-25.31447265
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA00152;SENEPA;E1;Control_2E1;ContE1;l_88500001;Villa_Bartolo;Santa_Ana;Santa_Ana;7200036.458;434416.3015;2018-04-09;9;4;2018;-57.65158552;-25.31478408
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04743;SENEPA;E2;Control_2E2;ContE2;l_148000004;Villa_Bartolo;Santa_Ana;Santa_Ana;7200087.213;434598.4346;2018-07-19;19;7;2018;-57.64977364;-25.31433374
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04756;SENEPA;E2;Control_2E2;ContE2;l_148000005;Villa_Bartolo;Santa_Ana;Santa_Ana;7200069.453;434607.182;2018-07-19;19;7;2018;-57.6496876;-25.3144945
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05158;SENEPA;E2;Control_1E2;ContE2;l_148400005;Santa_Ana;Santa_Ana;Santa_Ana;7200152.111;434677.2944;2018-07-19;19;7;2018;-57.64898708;-25.31375116
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05399;SENEPA;E2;Control_1E2;ContE2;l_149300002;Santa_Ana;Santa_Ana;Santa_Ana;7200134.844;434881.0447;2018-07-19;19;7;2018;-57.64696373;-25.31391598
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05405;SENEPA;E2;Control_1E2;ContE2;l_149300003;Santa_Ana;Santa_Ana;Santa_Ana;7200139.871;434887.6593;2018-07-19;19;7;2018;-57.64689778;-25.31387087
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05020;SENEPA;E2;Control_1E2;ContE2;l_149600001;Santa_Ana;Santa_Ana;Santa_Ana;7200109.639;434822.5354;2018-07-19;19;7;2018;-57.64754621;-25.31414103
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05047;SENEPA;E2;Control_1E2;ContE2;l_149600004;Santa_Ana;Santa_Ana;Santa_Ana;7200083.662;434809.812;2018-07-19;19;7;2018;-57.64767386;-25.31437505
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05048;SENEPA;E2;Control_1E2;ContE2;l_149600004;Santa_Ana;Santa_Ana;Santa_Ana;7200083.662;434809.812;2018-07-19;19;7;2018;-57.64767386;-25.31437505
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04938;SENEPA;E2;Control_2E2;ContE2;l_150000002;Villa_Bartolo;Santa_Ana;Santa_Ana;7200065.521;434486.1772;2018-07-19;19;7;2018;-57.65088993;-25.31452471
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04959;SENEPA;E2;Control_2E2;ContE2;l_150050002;Villa_Bartolo;Santa_Ana;Santa_Ana;7199993.455;434497.3873;2018-07-19;19;7;2018;-57.65078204;-25.31517596
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04961;SENEPA;E2;Control_2E2;ContE2;l_150050002;Villa_Bartolo;Santa_Ana;Santa_Ana;7199993.455;434497.3873;2018-07-19;19;7;2018;-57.65078204;-25.31517596
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05354;SENEPA;E2;Control_1E2;ContE2;l_151900006;Santa_Ana;Santa_Ana;Santa_Ana;7199985.094;434806.182;2018-07-19;19;7;2018;-57.64771465;-25.31526497
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04923;SENEPA;E2;Control_2E2;ContE2;l_152400004;Villa_Bartolo;Santa_Ana;Santa_Ana;7199995.868;434607.1344;2018-07-19;19;7;2018;-57.64969161;-25.31515898
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05244;SENEPA;E2;Control_2E2;ContE2;l_288200003;Santa_Rosa;Santa_Ana;Santa_Ana;7199885.979;434637.3629;2018-07-19;19;7;2018;-57.64939659;-25.31615262
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05273;SENEPA;E2;Control_2E2;ContE2;l_288300003;Santa_Rosa;Santa_Ana;Santa_Ana;7199851.539;434569.4748;2018-07-19;19;7;2018;-57.65007271;-25.31646064
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04271;SENEPA;E2;Control_2E2;ContE2;l_288400003;Santa_Rosa;Santa_Ana;Santa_Ana;7199767.62;434457.6427;2018-07-19;19;7;2018;-57.65118779;-25.31721354
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04274;SENEPA;E2;Control_2E2;ContE2;l_288400004;Santa_Rosa;Santa_Ana;Santa_Ana;7199765.531;434451.6094;2018-07-19;19;7;2018;-57.65124783;-25.31723213
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04292;SENEPA;E2;Control_2E2;ContE2;l_288400006;Santa_Rosa;Santa_Ana;Santa_Ana;7199764.139;434443.7196;2018-07-19;19;7;2018;-57.65132628;-25.31724436
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05446;SENEPA;E2;Control_2E2;ContE2;l_288500001;Santa_Rosa;Santa_Ana;Santa_Ana;7199549.602;434234.8985;2018-07-19;19;7;2018;-57.65341129;-25.31917247
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05178;SENEPA;E2;Control_2E2;ContE2;l_288540003;Santa_Rosa;Santa_Ana;Santa_Ana;7199744.02;434621.8732;2018-07-19;19;7;2018;-57.64955732;-25.31743385
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05221;SENEPA;E2;Control_2E2;ContE2;l_288550005;Santa_Rosa;Santa_Ana;Santa_Ana;7199652.07;434681.2472;2018-07-19;19;7;2018;-57.64897187;-25.31826676
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA05504;SENEPA;E2;Control_2E2;ContE2;l_288580005;Santa_Rosa;Santa_Ana;Santa_Ana;7199613.58;434402.0656;2018-07-19;19;7;2018;-57.65174739;-25.31860209
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03306;SENEPA;E2;Zona_2E2;ZonaE2;l_293440004;Caacupemi;San_Cayetano;San_Cayetano;7198885.467;435150.6052;2018-07-19;19;7;2018;-57.64434545;-25.32520974
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04985;SENEPA;E2;Control_2E2;ContE2;l_87700003;Villa_Bartolo;Santa_Ana;Santa_Ana;7200212.594;434539.0556;2018-07-19;19;7;2018;-57.65035751;-25.31319894
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04500;SENEPA;E2;Control_2E2;ContE2;l_88200002;Villa_Bartolo;Santa_Ana;Santa_Ana;7200060.916;434191.6389;2018-07-19;19;7;2018;-57.65381628;-25.31455334
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04517;SENEPA;E2;Control_2E2;ContE2;l_88200004;Villa_Bartolo;Santa_Ana;Santa_Ana;7200054.84;434172.0547;2018-07-19;19;7;2018;-57.65401114;-25.31460734
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04531;SENEPA;E2;Control_2E2;ContE2;l_88200007;Villa_Bartolo;Santa_Ana;Santa_Ana;7200049.922;434175.5129;2018-07-19;19;7;2018;-57.65397702;-25.31465191
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04533;SENEPA;E2;Control_2E2;ContE2;l_88200007;Villa_Bartolo;Santa_Ana;Santa_Ana;7200049.922;434175.5129;2018-07-19;19;7;2018;-57.65397702;-25.31465191
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA04849;SENEPA;E2;Control_2E2;ContE2;l_88650004;Villa_Bartolo;Santa_Ana;Santa_Ana;7199921.877;434360.3949;2018-07-19;19;7;2018;-57.65214647;-25.31581631
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03269;SENEPA;E2;Control_1E2;ContE2;l_152100007;San_Ignacio;San_Cayetano;San_Cayetano;7199995.711;435053.2032;2018-07-20;20;7;2018;-57.64526006;-25.31517986
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03758;SENEPA;E2;Control_1E2;ContE2;l_155400003;San_Ignacio;San_Cayetano;San_Cayetano;7199801.833;434909.3813;2018-07-20;20;7;2018;-57.64669819;-25.31692435
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03590;SENEPA;E2;Zona_1E2;ZonaE2;l_157700004;San_Ignacio;San_Cayetano;San_Cayetano;7199651.175;435157.599;2018-07-20;20;7;2018;-57.64423938;-25.31829561
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03607;SENEPA;E2;Zona_1E2;ZonaE2;l_158400007;San_Ignacio;San_Cayetano;San_Cayetano;7199575.258;435006.7125;2018-07-20;20;7;2018;-57.64574206;-25.31897459
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03522;SENEPA;E2;Zona_2E2;ZonaE2;l_290500003;San_Cayetano;San_Cayetano;San_Cayetano;7199300.892;434655.6297;2018-07-20;20;7;2018;-57.64924329;-25.32143682
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02830;SENEPA;E2;Zona_1E2;ZonaE2;l_154500004;San_Ignacio;San_Cayetano;San_Cayetano;7199870.169;435053.6645;2018-07-23;23;7;2018;-57.64526148;-25.31631354
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02943;SENEPA;E2;Zona_1E2;ZonaE2;l_156950001;San_Ignacio;San_Cayetano;San_Cayetano;7199628.038;435467.713;2018-07-23;23;7;2018;-57.6411595;-25.31851797
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02762;SENEPA;E2;Zona_2E2;ZonaE2;l_290500008;San_Cayetano;San_Cayetano;San_Cayetano;7199337.066;434637.2805;2018-07-23;23;7;2018;-57.64942385;-25.32110936
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08478;SENEPA;E3;Control_1E3;ContE3;l_149300005;Santa_Ana;Santa_Ana;Santa_Ana;7200107.856;434941.1053;2019-04-03;3;4;2019;-57.64636835;-25.3141623
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08010;SENEPA;E3;Control_1E3;ContE3;l_149600007;Santa_Ana;Santa_Ana;Santa_Ana;7200100.361;434759.7135;2019-04-03;3;4;2019;-57.64817076;-25.31422207
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08023;SENEPA;E3;Control_1E3;ContE3;l_150900001;Santa_Ana;Santa_Ana;Santa_Ana;7200073.185;434844.2867;2019-04-03;3;4;2019;-57.64733187;-25.31447116
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07286;SENEPA;E3;Control_1E3;ContE3;l_145600008;Santa_Ana;Santa_Ana;Santa_Ana;7200233.868;434744.6023;2019-04-04;4;4;2019;-57.64831447;-25.31301582
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07286;SENEPA;E3;Control_1E3;ContE3;l_145600008;Santa_Ana;Santa_Ana;Santa_Ana;7200235.723;434745.9277;2019-04-04;4;4;2019;-57.64830122;-25.31299913
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07287;SENEPA;E3;Control_1E3;ContE3;l_145600008;Santa_Ana;Santa_Ana;Santa_Ana;7200233.868;434744.6023;2019-04-04;4;4;2019;-57.64831447;-25.31301582
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07287;SENEPA;E3;Control_1E3;ContE3;l_145600008;Santa_Ana;Santa_Ana;Santa_Ana;7200235.723;434745.9277;2019-04-04;4;4;2019;-57.64830122;-25.31299913
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07291;SENEPA;E3;Control_1E3;ContE3;l_145600009;Santa_Ana;Santa_Ana;Santa_Ana;7200238.109;434748.0482;2019-04-04;4;4;2019;-57.64828003;-25.31297768
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07303;SENEPA;E3;Control_1E3;ContE3;l_145600012;Santa_Ana;Santa_Ana;Santa_Ana;7200225.915;434771.3745;2019-04-04;4;4;2019;-57.64804888;-25.31308881
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07307;SENEPA;E3;Control_1E3;ContE3;l_145600012;Santa_Ana;Santa_Ana;Santa_Ana;7200225.915;434771.3745;2019-04-04;4;4;2019;-57.64804888;-25.31308881
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07320;SENEPA;E3;Control_1E3;ContE3;l_145600018;Santa_Ana;Santa_Ana;Santa_Ana;7200186.95;434768.1936;2019-04-04;4;4;2019;-57.64808236;-25.31344053
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07321;SENEPA;E3;Control_1E3;ContE3;l_145600018;Santa_Ana;Santa_Ana;Santa_Ana;7200186.95;434768.1936;2019-04-04;4;4;2019;-57.64808236;-25.31344053
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07940;SENEPA;E3;Control_1E3;ContE3;l_147100003;Santa_Ana;Santa_Ana;Santa_Ana;7200211.503;434663.7078;2019-04-04;4;4;2019;-57.6491192;-25.31321425
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07962;SENEPA;E3;Control_1E3;ContE3;l_147100011;Santa_Ana;Santa_Ana;Santa_Ana;7200205.407;434621.0314;2019-04-04;4;4;2019;-57.64954346;-25.31326743
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07985;SENEPA;E3;Control_1E3;ContE3;l_147100018;Santa_Ana;Santa_Ana;Santa_Ana;7200192.729;434622.676;2019-04-04;4;4;2019;-57.64952773;-25.31338198
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07559;SENEPA;E3;Control_2E3;ContE3;l_148000008;Villa_Bartolo;Santa_Ana;Santa_Ana;7200007.692;434637.4001;2019-04-04;4;4;2019;-57.64939036;-25.31505353
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07560;SENEPA;E3;Control_2E3;ContE3;l_148000009;Villa_Bartolo;Santa_Ana;Santa_Ana;7200014.319;434626.5322;2019-04-04;4;4;2019;-57.64949801;-25.31499322
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07564;SENEPA;E3;Control_2E3;ContE3;l_148000009;Villa_Bartolo;Santa_Ana;Santa_Ana;7200014.319;434626.5322;2019-04-04;4;4;2019;-57.64949801;-25.31499322
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07565;SENEPA;E3;Control_2E3;ContE3;l_148000009;Villa_Bartolo;Santa_Ana;Santa_Ana;7200014.319;434626.5322;2019-04-04;4;4;2019;-57.64949801;-25.31499322
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07577;SENEPA;E3;Control_2E3;ContE3;l_148000012;Villa_Bartolo;Santa_Ana;Santa_Ana;7200033.404;434599.2298;2019-04-04;4;4;2019;-57.64976834;-25.31481968
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07611;SENEPA;E3;Control_2E3;ContE3;l_148000016;Villa_Bartolo;Santa_Ana;Santa_Ana;7200085.888;434552.3123;2019-04-04;4;4;2019;-57.65023192;-25.31434369
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07631;SENEPA;E3;Control_2E3;ContE3;l_148000023;Villa_Bartolo;Santa_Ana;Santa_Ana;7200165.782;434586.5116;2019-04-04;4;4;2019;-57.64988831;-25.31362373
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07639;SENEPA;E3;Control_2E3;ContE3;l_148000026;Villa_Bartolo;Santa_Ana;Santa_Ana;7200152.627;434562.2863;2019-04-04;4;4;2019;-57.65012961;-25.31374146
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07661;SENEPA;E3;Control_2E3;ContE3;l_148000030;Villa_Bartolo;Santa_Ana;NA;7200019.13;434601.2434;2019-04-04;4;4;2019;-57.64974902;-25.31494866
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07230;SENEPA;E3;Control_1E3;ContE3;l_148100001;Santa_Ana;Santa_Ana;Santa_Ana;7200158.991;434862.5293;2019-04-04;4;4;2019;-57.64714652;-25.31369712
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07239;SENEPA;E3;Control_1E3;ContE3;l_148100003;Santa_Ana;Santa_Ana;Santa_Ana;7200130.363;434846.0949;2019-04-04;4;4;2019;-57.64731116;-25.31395492
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07242;SENEPA;E3;Control_1E3;ContE3;l_148100004;Santa_Ana;Santa_Ana;Santa_Ana;7200139.906;434833.6365;2019-04-04;4;4;2019;-57.64743447;-25.3138682
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07244;SENEPA;E3;Control_1E3;ContE3;l_148100004;Santa_Ana;Santa_Ana;Santa_Ana;7200139.906;434833.6365;2019-04-04;4;4;2019;-57.64743447;-25.3138682
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07256;SENEPA;E3;Control_1E3;ContE3;l_148100007;Santa_Ana;Santa_Ana;Santa_Ana;7200155.545;434819.0576;2019-04-04;4;4;2019;-57.64757855;-25.31372634
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07261;SENEPA;E3;Control_1E3;ContE3;l_148100008;Santa_Ana;Santa_Ana;Santa_Ana;7200152.364;434816.937;2019-04-04;4;4;2019;-57.64759977;-25.31375497
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07325;SENEPA;E3;Control_1E3;ContE3;l_148100013;Santa_Ana;Santa_Ana;Santa_Ana;7200204.159;434807.8935;2019-04-04;4;4;2019;-57.64768713;-25.31328686
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07333;SENEPA;E3;Control_1E3;ContE3;l_148100014;Santa_Ana;Santa_Ana;Santa_Ana;7200189.758;434804.9238;2019-04-04;4;4;2019;-57.64771732;-25.31341678
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07895;SENEPA;E3;Control_1E3;ContE3;l_148400001;Santa_Ana;Santa_Ana;Santa_Ana;7200186.571;434691.0781;2019-04-04;4;4;2019;-57.64884848;-25.31344058
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07899;SENEPA;E3;Control_1E3;ContE3;l_148400001;Santa_Ana;Santa_Ana;Santa_Ana;7200186.571;434691.0781;2019-04-04;4;4;2019;-57.64884848;-25.31344058
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08484;SENEPA;E3;Control_1E3;ContE3;l_149300007;Santa_Ana;Santa_Ana;Santa_Ana;7200097.564;434932.5332;2019-04-04;4;4;2019;-57.646454;-25.31425487
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08503;SENEPA;E3;Control_1E3;ContE3;l_149300015;Santa_Ana;Santa_Ana;Santa_Ana;7200108.903;434901.4281;2019-04-04;4;4;2019;-57.64676247;-25.31415112
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08528;SENEPA;E3;Control_1E3;ContE3;l_149300020;Santa_Ana;Santa_Ana;Santa_Ana;7200136.854;434900.6351;2019-04-04;4;4;2019;-57.64676901;-25.31389868
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08111;SENEPA;E3;Control_1E3;ContE3;l_149900005;Santa_Ana;Santa_Ana;Santa_Ana;7200125.586;434667.2653;2019-04-04;4;4;2019;-57.64908799;-25.31399024
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08116;SENEPA;E3;Control_1E3;ContE3;l_149900005;Santa_Ana;Santa_Ana;Santa_Ana;7200125.586;434667.2653;2019-04-04;4;4;2019;-57.64908799;-25.31399024
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08132;SENEPA;E3;Control_1E3;ContE3;l_149900014;Santa_Ana;Santa_Ana;Santa_Ana;7200064.354;434686.6155;2019-04-04;4;4;2019;-57.6488987;-25.31454402
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07427;SENEPA;E3;Control_2E3;ContE3;l_150000001;Villa_Bartolo;Santa_Ana;Santa_Ana;7200063.698;434533.4951;2019-04-04;4;4;2019;-57.65041993;-25.31454324
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07441;SENEPA;E3;Control_2E3;ContE3;l_150000005;Villa_Bartolo;Santa_Ana;Santa_Ana;7200037.19;434556.2913;2019-04-04;4;4;2019;-57.65019473;-25.31478361
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07521;SENEPA;E3;Control_2E3;ContE3;l_150000021;Villa_Bartolo;Santa_Ana;Santa_Ana;7200104.519;434455.0341;2019-04-04;4;4;2019;-57.65119744;-25.31417118
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08828;SENEPA;E3;Control_1E3;ContE3;l_150500015;Santa_Ana;San_Cayetano;San_Cayetano;7200050.581;435010.1292;2019-04-04;4;4;2019;-57.64568536;-25.31468251
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08831;SENEPA;E3;Control_1E3;ContE3;l_150500015;Santa_Ana;San_Cayetano;San_Cayetano;7200050.581;435010.1292;2019-04-04;4;4;2019;-57.64568536;-25.31468251
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08863;SENEPA;E3;Control_1E3;ContE3;l_150600002;San_Ignacio;San_Cayetano;San_Cayetano;7199996.873;435087.4907;2019-04-04;4;4;2019;-57.64491937;-25.31517086
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08865;SENEPA;E3;Control_1E3;ContE3;l_150600002;San_Ignacio;San_Cayetano;San_Cayetano;7199996.873;435087.4907;2019-04-04;4;4;2019;-57.64491937;-25.31517086
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08867;SENEPA;E3;Control_1E3;ContE3;l_150600003;San_Ignacio;San_Cayetano;San_Cayetano;7200011.954;435076.1136;2019-04-04;4;4;2019;-57.64503167;-25.31503418
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08869;SENEPA;E3;Control_1E3;ContE3;l_150600003;San_Ignacio;San_Cayetano;San_Cayetano;7200011.954;435076.1136;2019-04-04;4;4;2019;-57.64503167;-25.31503418
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08899;SENEPA;E3;Control_1E3;ContE3;l_150600010;San_Ignacio;San_Cayetano;San_Cayetano;7200097.944;435021.3447;2019-04-04;4;4;2019;-57.64557167;-25.3142553
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08103;SENEPA;E3;Control_1E3;ContE3;l_151000005;Santa_Ana;Santa_Ana;Santa_Ana;7200026.623;434738.9281;2019-04-04;4;4;2019;-57.64838081;-25.31488702
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08104;SENEPA;E3;Control_1E3;ContE3;l_151000005;Santa_Ana;Santa_Ana;Santa_Ana;7200026.623;434738.9281;2019-04-04;4;4;2019;-57.64838081;-25.31488702
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08143;SENEPA;E3;Control_1E3;ContE3;l_151000008;Santa_Ana;Santa_Ana;Santa_Ana;7200013.416;434773.6125;2019-04-04;4;4;2019;-57.64803686;-25.3150078
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08644;SENEPA;E3;Control_1E3;ContE3;l_151600010;Santa_Ana;San_Cayetano;San_Cayetano;7200008.122;434949.2184;2019-04-04;4;4;2019;-57.64629252;-25.31506327
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08695;SENEPA;E3;Control_1E3;ContE3;l_151650002;San_Ignacio;San_Cayetano;San_Cayetano;7199956.19;434991.3646;2019-04-04;4;4;2019;-57.6458763;-25.31553405
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08695;SENEPA;E3;Control_1E3;ContE3;l_151650002;San_Ignacio;San_Cayetano;San_Cayetano;7199952.75;434994.5396;2019-04-04;4;4;2019;-57.64584492;-25.31556526
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08699;SENEPA;E3;Control_1E3;ContE3;l_151650003;San_Ignacio;San_Cayetano;San_Cayetano;7199945.342;434997.9792;2019-04-04;4;4;2019;-57.64581111;-25.3156323
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA08739;SENEPA;E3;Control_1E3;ContE3;l_151650009;San_Ignacio;San_Cayetano;San_Cayetano;7199917.031;435033.698;2019-04-04;4;4;2019;-57.6454576;-25.31588951
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07705;SENEPA;E3;Control_1E3;ContE3;l_151900013;Santa_Ana;Santa_Ana;Santa_Ana;7200006.564;434857.3408;2019-04-04;4;4;2019;-57.64720538;-25.31507333
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07730;SENEPA;E3;Control_1E3;ContE3;l_151900025;Santa_Ana;Santa_Ana;Santa_Ana;7199973.639;434877.4312;2019-04-04;4;4;2019;-57.64700736;-25.31537152
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA07586;SENEPA;E3;Control_2E3;ContE3;l_152400003;Villa_Bartolo;Santa_Ana;Santa_Ana;7199937.553;434615.8818;2019-04-04;4;4;2019;-57.64960752;-25.31568596
